,UNIQUE_SUBJECT_UID,Task,Train,Test,Generations,Congruity,Ratio,Validation Accuracy
41,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.95
42,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.65
43,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.95
44,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.4
45,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.45
46,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
47,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
48,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
49,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
50,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
51,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.9
52,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
53,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
54,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.6
55,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
56,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
57,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.75
58,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Congruent,56,0.9
59,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Congruent,56,1.0
60,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.95
61,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.55
62,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.85
63,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.65
64,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.65
65,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.65
66,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.75
67,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.95
68,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Incongruent,56,1.0
69,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.6
70,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Incongruent,56,1.0
71,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.65
72,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.9
73,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.75
74,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.45
75,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.9
76,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.95
77,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.5
78,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.9
79,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Incongruent,56,0.85
80,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
81,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
82,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.75
83,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.95
84,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.35
85,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.35
86,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.95
87,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
88,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
89,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
90,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
91,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
92,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
93,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
94,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.3
95,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
96,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
97,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Congruent,63,0.45
98,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
99,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Congruent,63,1.0
100,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.8
101,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.5
102,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.7
103,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.45
104,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.65
105,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.65
106,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.6
107,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.8
108,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.95
109,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.7
110,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.95
111,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.65
112,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.85
113,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.55
114,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.55
115,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.75
116,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.8
117,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.6
118,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.75
119,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Incongruent,63,0.7
120,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.85
121,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.95
122,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.4
123,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.75
124,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.35
125,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.35
126,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.85
127,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.95
128,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.95
129,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.95
130,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Congruent,71,1.0
131,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.8
132,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.95
133,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.85
134,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.55
135,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.85
136,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.8
137,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.45
138,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.75
139,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Congruent,71,0.95
140,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.8
141,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.35
142,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.75
143,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.35
144,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.65
145,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.45
146,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.45
147,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.85
148,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.9
149,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.6
150,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.95
151,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.3
152,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.8
153,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.45
154,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.45
155,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.85
156,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.75
157,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.65
158,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.75
159,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Incongruent,71,0.8
160,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
161,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.9
162,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.55
163,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.85
164,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.35
165,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.35
166,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
167,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Congruent,75,1.0
168,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Congruent,75,1.0
169,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
170,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Congruent,75,1.0
171,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
172,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Congruent,75,1.0
173,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
174,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.45
175,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.8
176,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
177,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.55
178,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.6
179,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Congruent,75,0.95
180,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.7
181,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.4
182,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.65
183,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.6
184,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.65
185,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.45
186,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.7
187,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.8
188,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.75
189,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.65
190,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.85
191,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.65
192,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.75
193,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.7
194,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.2
195,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.85
196,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.85
197,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.4
198,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.75
199,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Incongruent,75,0.75
200,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.7
201,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.7
202,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.35
203,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.65
204,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.35
205,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.4
206,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.6
207,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.85
208,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.85
209,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.85
210,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.9
211,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.6
212,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.85
213,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.65
214,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.5
215,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.65
216,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.8
217,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.55
218,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.6
219,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Congruent,86,0.7
220,count-size_equate_3_141,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.75
221,count-size_equate_3_142,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.6
222,count-size_equate_3_143,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.6
223,count-size_equate_3_144,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.6
224,count-size_equate_3_145,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.65
225,count-size_equate_3_146,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.65
226,count-size_equate_3_147,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.7
227,count-size_equate_3_148,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.8
228,count-size_equate_3_149,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.8
229,count-size_equate_3_150,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.6
230,count-size_equate_3_151,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.85
231,count-size_equate_3_152,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.65
232,count-size_equate_3_153,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.8
233,count-size_equate_3_154,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.65
234,count-size_equate_3_155,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.55
235,count-size_equate_3_156,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.6
236,count-size_equate_3_157,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.75
237,count-size_equate_3_158,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.75
238,count-size_equate_3_159,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.7
239,count-size_equate_3_160,count-size,CH-controlled,TS-controlled,8,Incongruent,86,0.65
0,count-size_equate_3_141,count-size,CH-controlled,AD-controlled,8,Congruent,50,1.0
1,count-size_equate_3_142,count-size,CH-controlled,AD-controlled,8,Congruent,50,1.0
2,count-size_equate_3_143,count-size,CH-controlled,AD-controlled,8,Congruent,50,0.8
3,count-size_equate_3_144,count-size,CH-controlled,AD-controlled,8,Congruent,50,1.0
4,count-size_equate_3_145,count-size,CH-controlled,AD-controlled,8,Congruent,50,1.0
